Year,Gender,State,Name,Count
1912,F,NY,Mary,2909
1968,M,LA,Michael,1300
1912,F,NV,Dorothy,8
1928,M,WI,Robert,1872
1962,F,OK,Lisa,505
1912,F,MS,Mary,806
1912,F,MN,Mary,379
1912,F,MO,Mary,834
1917,M,DE,John,157
1912,F,MI,Mary,628
2011,F,TX,Sophia,2190
1917,M,DC,John,195
1912,F,MD,Mary,562
1962,F,OH,Lisa,2567
1912,F,ME,Mary,131
1970,F,KS,Jennifer,481
1912,F,NC,Mary,1086
1912,F,ND,Mary,100
1962,F,PA,Lisa,3188
1970,F,KY,Melissa,765
1917,M,CT,John,1076
1962,F,OR,Lisa,368
1912,F,MT,Mary,108
1917,M,CO,John,417
2011,F,TN,Emma,460
1970,F,NE,Jennifer,358
2001,M,OR,Jacob,389
1970,F,NH,Jennifer,241
1970,F,NJ,Jennifer,1766
2001,M,OK,Jacob,456
1978,M,WI,Michael,1392
1925,M,CA,Robert,2509
2001,M,OH,Jacob,1755
1968,M,IN,Michael,2197
1970,F,NC,Angela,1339
1968,M,IL,Michael,4882
1970,F,ND,Michelle,157
1970,F,NV,Jennifer,137
1978,M,VT,Christopher,118
2001,M,PA,Michael,1438
1970,F,NY,Jennifer,4203
1970,F,NM,Michelle,209
2009,M,TX,Jose,2263
1978,M,WA,Michael,1048
1970,F,MD,Kimberly,744
1912,F,OR,Helen,133
1970,F,ME,Jennifer,253
1962,F,ID,Lori,148
1927,F,AZ,Mary,310
1925,M,AR,James,1421
1970,F,MI,Jennifer,2439
2001,M,NM,Joshua,212
2001,M,NJ,Michael,1417
1992,M,DC,Michael,247
2001,M,NH,Jacob,166
1968,M,HI,Michael,252
1912,F,OK,Mary,431
1927,F,AL,Mary,2610
1992,M,DE,Michael,191
1930,F,RI,Mary,278
1927,F,AR,Mary,1340
2001,M,ND,Jacob,89
1925,M,AZ,John,177
1962,F,IA,Lisa,800
1970,F,MA,Jennifer,1645
2001,M,NE,Jacob,288
1912,F,OH,Mary,1868
2001,M,NC,Jacob,1016
1970,F,MT,Michelle,129
1930,F,SD,Betty,258
1968,M,IA,Michael,1113
1930,F,SC,Mary,1450
1978,M,WV,Jason,661
1927,F,AK,Mary,30
1912,F,PA,Mary,4106
2009,M,UT,Ethan,288
1978,M,WY,Michael,145
1968,M,ID,Michael,228
1962,F,IN,Lisa,1479
2001,M,NY,Michael,2758
1988,F,WY,Jessica,96
1962,F,IL,Mary,2780
1970,F,MN,Jennifer,1154
2001,M,NV,Anthony,256
2011,F,RI,Sophia,96
2009,M,VA,William,603
1970,F,MO,Kimberly,961
1988,F,WV,Ashley,419
1925,M,AK,John,32
1925,M,AL,James,2565
1970,F,MS,Angela,521
2001,M,MO,Jacob,829
2011,F,OK,Emma,262
2001,M,MN,Jacob,720
2009,M,WI,Ethan,371
2001,M,MI,Jacob,1382
2011,F,OR,Sophia,270
1962,F,LA,Mary,963
1992,M,CA,Michael,6634
2001,M,ME,Jacob,201
1970,F,PA,Jennifer,2961
1912,F,RI,Mary,266
2001,M,MD,Michael,600
2001,M,MA,Matthew,917
1978,M,TX,Michael,3861
1925,M,DE,William,135
1912,F,SC,Mary,711
1912,F,SD,Mary,108
1992,M,CO,Michael,743
2009,M,VT,Noah,46
1992,M,CT,Michael,901
2009,M,WA,Alexander,446
2001,M,MS,William,339
2011,F,OH,Emma,786
2001,M,MT,Jacob,71
1992,M,AZ,Michael,848
1970,F,OH,Jennifer,2859
1925,M,CT,John,1005
1970,F,OK,Kimberly,460
1930,F,TN,Mary,2102
1927,F,CO,Mary,512
1925,M,DC,William,290
1927,F,CT,Mary,668
1968,M,FL,Michael,2190
2001,M,LA,Jacob,426
1968,M,GA,James,1844
1978,M,UT,Michael,655
2009,M,WY,Wyatt,42
2011,F,PA,Sophia,875
2009,M,WV,Jacob,157
1962,F,KY,Mary,945
1925,M,CO,Robert,625
1927,F,CA,Mary,1817
1970,F,OR,Jennifer,487
1962,F,KS,Lisa,479
1930,F,TX,Mary,3395
1978,M,VA,Michael,1385
1970,F,RI,Jennifer,247
1978,M,SC,James,847
2011,F,MI,Olivia,617
1978,M,SD,Michael,207
1912,F,TX,Mary,1179
2011,F,MN,Olivia,366
2011,F,MO,Emma,417
1968,M,VA,Michael,1837
1962,F,VT,Lisa,128
2011,F,MT,Emma,69
2011,F,MS,Madison,160
1968,M,UT,Michael,514
1925,M,GA,James,2428
1912,F,TN,Mary,869
1925,M,FL,James,980
1962,F,WA,Lisa,717
1968,M,VT,Michael,193
2011,F,MA,Sophia,555
2011,F,MD,Sophia,367
2011,F,ME,Emma,102
2011,F,NJ,Sophia,660
2011,F,NM,Sophia,141
1928,M,RI,John,359
1962,F,UT,Lisa,324
1942,M,FL,James,1365
2011,F,NV,Sophia,224
2011,F,NY,Sophia,1453
1978,M,TN,Michael,1280
1968,M,TX,Michael,3857
1962,F,VA,Mary,945
1917,M,IN,Robert,1314
1917,M,IL,John,3146
2011,F,NC,Emma,612
2011,F,NE,Emma,141
2011,F,ND,Emma,66
1942,M,GA,James,2782
2011,F,NH,Sophia,123
1917,M,ME,Robert,229
1917,M,MD,William,822
1970,F,TN,Angela,996
1928,M,OH,Robert,4219
1917,M,MA,John,2470
1917,M,MO,John,1269
1917,M,MN,John,903
1928,M,OK,James,1200
1912,F,VT,Mary,95
1925,M,IA,Robert,1597
2011,F,KS,Sophia,218
1917,M,MI,John,1615
1925,M,ID,Robert,221
1968,M,TN,James,1679
1925,M,HI,George,126
1928,M,NV,Robert,26
1912,F,WI,Mary,394
1928,M,NY,John,6353
1970,F,TX,Jennifer,1981
1912,F,WA,Mary,207
1942,M,DE,John,188
1912,F,UT,Mary,86
1917,M,LA,John,666
1942,M,DC,John,675
1962,F,WV,Mary,422
1970,F,SC,Angela,561
1970,F,SD,Lisa,158
1978,M,RI,Michael,412
1962,F,WI,Mary,1464
1917,M,KS,John,598
1928,M,OR,Robert,402
2011,F,KY,Emma,332
2011,F,LA,Ava,288
1912,F,VA,Mary,998
1968,M,SD,Michael,233
1968,M,SC,James,1168
1962,F,WY,Lisa,65
1917,M,KY,James,1578
1928,M,PA,John,6134
1917,M,GA,James,2083
2001,M,WY,Jacob,44
1942,M,CA,Robert,4014
1957,M,CT,Michael,1403
2001,M,WV,Jacob,325
2011,F,IL,Sophia,892
1970,F,VT,Jennifer,137
2011,F,IN,Emma,453
1978,M,OH,Michael,3642
1978,M,OK,Michael,835
1962,F,RI,Susan,268
1928,M,UT,Robert,253
1942,M,CO,Robert,584
1978,M,NM,Michael,379
1968,M,RI,Michael,514
1928,M,TX,James,2622
1970,F,WA,Jennifer,837
1942,M,CT,Robert,1241
1917,M,FL,James,555
1962,F,SD,Lori,184
1962,F,SC,Mary,715
1978,M,NV,Michael,204
1957,M,CO,Michael,919
2011,F,IA,Emma,203
2011,F,ID,Emma,116
1978,M,NY,Michael,5849
1978,M,PA,Michael,4094
2001,M,VT,Jacob,77
1912,F,WV,Mary,519
1912,F,WY,Mary,44
1928,M,VT,Robert,194
1957,M,DC,Michael,825
2001,M,WI,Jacob,748
1925,M,IN,Robert,2413
1957,M,DE,John,290
1970,F,VA,Kimberly,953
1925,M,IL,Robert,4646
1978,M,OR,Michael,648
1970,F,UT,Jennifer,442
2001,M,WA,Jacob,644
1928,M,VA,James,1768
1925,M,MA,John,2650
1957,M,AR,James,967
1917,M,IA,Robert,961
1925,M,MD,William,1003
1962,F,TN,Lisa,1173
1978,M,MA,Michael,2134
2001,M,UT,Jacob,424
1978,M,ME,Jason,312
1925,M,MI,Robert,3101
1957,M,AZ,David,654
1978,M,MD,Michael,1112
1925,M,ME,Robert,399
1978,M,MI,Michael,3092
1942,M,AK,John,46
1917,M,ID,Robert,178
1968,M,OR,Michael,698
1942,M,AL,James,2737
1942,M,AR,James,1615
1968,M,PA,Michael,4992
1962,F,TX,Mary,2435
2001,M,VA,Jacob,876
1957,M,AK,John,170
1957,M,AL,James,2100
1942,M,AZ,Robert,275
1928,M,SD,Robert,345
2011,F,GA,Emma,527
1928,M,SC,James,1741
1925,M,LA,James,956
1968,M,NV,Michael,191
2011,F,HI,Sophia,68
1978,M,NC,Michael,1522
1928,M,TN,James,2304
1968,M,NY,Michael,7906
2001,M,TN,Jacob,873
1917,M,HI,John,98
1978,M,ND,Michael,211
1978,M,NE,Michael,452
1968,M,NM,Michael,391
1970,F,WI,Jennifer,1254
1978,M,NJ,Michael,2521
1978,M,NH,Michael,270
1957,M,CA,Michael,8233
1978,M,MN,Michael,1275
1968,M,OH,Michael,4633
1978,M,MO,Michael,1489
1968,M,OK,Michael,880
1970,F,WV,Melissa,432
1925,M,KY,James,2093
1978,M,MS,James,721
1978,M,MT,Michael,199
1970,F,WY,Kimberly,56
1925,M,KS,Robert,1030
2001,M,TX,Jose,2918
1982,M,CT,Michael,1051
1942,M,OK,James,1132
1925,M,OK,James,1273
2006,F,CO,Isabella,318
2009,M,IA,Jacob,207
2009,M,ID,Logan,112
1942,M,OR,Robert,484
1988,F,MA,Jessica,1110
2006,F,CT,Isabella,271
1925,M,OH,Robert,4431
1982,M,CO,Michael,923
2009,M,HI,Ethan,86
1942,M,PA,John,6571
1948,F,WY,Linda,229
1948,F,WV,Linda,1773
1982,M,CA,Michael,7160
1925,M,NV,Robert,39
2006,F,CA,Emily,3101
1925,M,NY,John,6131
1925,M,NC,James,2994
1952,F,RI,Linda,351
1925,M,ND,Robert,336
1925,M,NE,Robert,885
1942,M,NJ,Robert,2898
1942,M,NM,Robert,208
1988,F,KS,Jessica,546
1925,M,NJ,John,2409
1988,F,LA,Ashley,927
1925,M,NM,Jose,196
1988,F,KY,Ashley,914
1925,M,NH,Robert,293
1942,M,NV,Robert,59
2009,M,IL,Alexander,1042
1925,M,MS,James,1658
1942,M,NY,Robert,7659
1925,M,MT,Robert,305
2006,F,AZ,Mia,505
1938,F,ID,Mary,156
1925,M,MN,Robert,1516
1925,M,MO,Robert,1718
1952,F,SC,Mary,1402
1982,M,AZ,Michael,925
1952,F,SD,Linda,303
2009,M,IN,Ethan,498
1942,M,OH,James,4294
1938,F,IL,Mary,2733
1938,F,IN,Mary,1459
1988,F,NY,Jessica,3263
1982,M,AR,Christopher,584
1992,M,OH,Michael,2430
1942,M,MI,Robert,3508
1952,F,OH,Linda,3586
1942,M,MN,James,1511
1942,M,MO,James,2041
1988,F,NV,Jessica,268
1992,M,OK,Michael,513
1982,M,AK,Michael,207
1938,F,ME,Patricia,217
1938,F,MD,Mary,890
1942,M,MS,James,1982
2006,F,AL,Madison,385
2006,F,AK,Emma,49
2006,F,AR,Madison,269
1938,F,MA,Mary,1275
1952,F,OK,Linda,935
1992,M,OR,Michael,475
1942,M,MT,Robert,309
1982,M,AL,Christopher,1076
1988,F,NH,Ashley,234
1988,F,NJ,Jessica,1485
1988,F,NE,Ashley,358
1988,F,ND,Amanda,157
1952,F,OR,Linda,681
1942,M,NC,James,3620
1942,M,ND,James,278
1992,M,PA,Michael,2761
1952,F,PA,Linda,4345
1988,F,NM,Amanda,326
1942,M,NH,Robert,351
1942,M,NE,Robert,556
1992,M,NE,Tyler,308
1992,M,ND,Michael,127
1988,F,MT,Jessica,147
1988,F,MS,Jessica,550
1992,M,NH,Michael,229
1925,M,PA,John,6935
1938,F,KY,Mary,1783
2009,M,KY,Jacob,426
1992,M,NJ,Michael,2531
1992,M,NM,Michael,292
1988,F,NC,Ashley,1630
2009,M,LA,Jayden,298
1938,F,LA,Mary,1327
1988,F,MI,Ashley,2108
1992,M,NV,Michael,270
1988,F,MD,Ashley,1002
1992,M,NY,Michael,5204
1988,F,ME,Ashley,259
1925,M,OR,Robert,524
1938,F,KS,Mary,737
2009,M,KS,Ethan,204
1988,F,MO,Ashley,1237
1942,M,MA,Robert,3171
1942,M,MD,Robert,1154
1988,F,MN,Ashley,990
1942,M,ME,Robert,492
1952,F,ME,Linda,387
1952,F,MD,Mary,1087
1952,F,MA,Susan,1881
1925,M,SC,James,1835
1938,F,NY,Barbara,4214
1925,M,SD,Robert,413
1992,M,UT,Joshua,397
1952,F,MO,Linda,1838
1952,F,MN,Mary,1755
1938,F,OH,Mary,2788
1952,F,MI,Linda,3149
1942,M,KS,Larry,733
2009,M,DE,Alexander,69
1942,M,KY,James,2391
1952,F,MT,Linda,255
1938,F,NM,Mary,453
1938,F,NJ,Barbara,1443
1992,M,VA,Michael,1319
2009,M,DC,William,87
1952,F,MS,Mary,1536
1982,M,GA,Christopher,1719
1942,M,LA,James,1352
1938,F,NV,Barbara,26
2006,F,GA,Madison,746
1988,F,HI,Ashley,168
1952,F,NE,Mary,639
1952,F,NH,Linda,217
1925,M,RI,John,413
1992,M,TN,Christopher,987
1952,F,ND,Linda,283
2006,F,FL,Isabella,1585
1952,F,NC,Linda,1996
1938,F,NE,Mary,510
1952,F,NM,Mary,508
1938,F,NH,Patricia,112
1952,F,NJ,Patricia,2135
1938,F,ND,Mary,204
1938,F,NC,Mary,2347
1992,M,TX,Michael,3262
1952,F,NV,Linda,78
1988,F,GA,Jessica,1633
1938,F,MO,Mary,1688
1938,F,MN,Mary,1009
1982,M,FL,Michael,2681
1938,F,MI,Mary,2118
1938,F,MT,Mary,177
1952,F,NY,Patricia,5307
1938,F,MS,Mary,1538
1942,M,ID,James,230
1942,M,IN,James,2043
1968,M,WY,Michael,170
1942,M,IL,Robert,4585
2009,M,GA,William,892
1925,M,UT,Robert,281
1968,M,WV,James,717
1912,F,AZ,Mary,100
1952,F,KS,Linda,824
1925,M,TX,James,2836
1952,F,KY,Linda,1546
2009,M,FL,Jayden,1327
1992,M,RI,Michael,303
1968,M,WA,Michael,1271
1938,F,PA,Mary,4059
1942,M,HI,Robert,182
1952,F,LA,Mary,1510
1925,M,TN,James,2361
1988,F,ID,Jessica,238
1982,M,DE,Michael,232
1982,M,DC,Michael,360
1938,F,OK,Mary,1115
1912,F,AR,Mary,491
1988,F,IA,Ashley,603
1912,F,AL,Mary,1041
1988,F,IL,Jessica,2220
1968,M,WI,Michael,1857
1988,F,IN,Ashley,1363
1992,M,SD,Tyler,141
1992,M,SC,Christopher,659
2006,F,DE,Madison,72
1938,F,OR,Mary,253
2006,F,DC,Katherine,53
1912,F,AK,Mary,9
1942,M,IA,Robert,1146
1952,F,IA,Mary,1220
1938,F,SC,Mary,1478
1992,M,IA,Jacob,517
1938,F,SD,Mary,225
1912,F,DC,Mary,121
1992,M,ID,Jacob,214
1982,M,LA,Christopher,1320
1942,M,WY,John,138
1912,F,DE,Mary,77
1925,M,WI,Robert,1819
1942,M,WV,James,1514
1982,M,KS,Christopher,639
1948,F,PA,Linda,6216
1925,M,WV,James,1111
1992,M,IL,Michael,2862
1982,M,KY,Christopher,1145
1952,F,ID,Linda,247
1992,M,IN,Michael,1055
1988,F,TN,Jessica,1267
1952,F,IL,Mary,3871
1948,F,OR,Linda,1069
1952,F,IN,Linda,1844
1988,F,TX,Jessica,3679
1948,F,OK,Linda,1796
1925,M,WA,Robert,836
1962,F,FL,Lisa,1078
1942,M,VT,Robert,194
1938,F,RI,Barbara,223
1992,M,HI,Joshua,182
1925,M,VT,Robert,180
1912,F,CA,Mary,534
1942,M,WA,Robert,883
2009,M,RI,Anthony,81
1942,M,WI,James,1936
1912,F,CT,Mary,471
1912,F,CO,Mary,234
1925,M,VA,James,1849
2009,M,SD,Ethan,72
1948,F,RI,Linda,435
2009,M,SC,William,417
1988,F,WA,Jessica,929
1952,F,GA,Mary,1969
1912,F,FL,Mary,290
1962,F,HI,Lisa,169
1992,M,GA,Christopher,1540
1942,M,UT,David,303
1988,F,WI,Ashley,1062
1915,M,WY,William,84
1942,M,VA,James,2279
1982,M,IN,Michael,1440
1982,M,IL,Michael,3546
1982,M,IA,Matthew,858
1938,F,TX,Mary,3382
1988,F,VT,Ashley,107
1982,M,ID,Joshua,272
1988,F,VA,Ashley,1440
1962,F,GA,Mary,1020
1948,F,SC,Mary,1639
1938,F,TN,Mary,1827
1952,F,HI,Linda,151
1948,F,SD,Linda,507
2009,M,TN,William,644
1942,M,TX,James,3543
1992,M,FL,Michael,2906
1982,M,HI,Christopher,265
1925,M,WY,Robert,140
1988,F,UT,Jessica,543
1992,M,MD,Michael,1140
1982,M,PA,Michael,3977
1938,F,WI,Mary,1308
1992,M,ME,Nicholas,197
1912,F,HI,Mary,62
1992,M,MI,Michael,2066
2009,M,ME,Noah,98
1992,M,MN,Michael,907
1965,M,WY,Michael,137
1962,F,AZ,Mary,360
2009,M,MA,Ryan,487
1992,M,MO,Michael,1015
2009,M,MD,Michael,391
1965,M,WV,James,691
1992,M,MT,Michael,120
1992,M,MS,Christopher,517
1938,F,VT,Mary,105
1982,M,OR,Christopher,696
1982,M,OH,Michael,3528
1938,F,WA,Mary,382
1942,M,TN,James,2906
1992,M,NC,Christopher,1366
1982,M,OK,Christopher,979
1938,F,VA,Mary,1387
1982,M,NV,Michael,262
2009,M,NH,Logan,102
2009,M,NC,William,792
2009,M,NE,Alexander,142
1988,F,PA,Ashley,2299
1912,F,GA,Mary,1170
2009,M,ND,Ethan,60
1982,M,NY,Michael,5846
2009,M,MN,Logan,390
1938,F,UT,Carol,167
1962,F,AL,Mary,821
1962,F,AK,Mary,86
2009,M,MO,Jacob,397
1982,M,NM,Michael,407
1988,F,OK,Jessica,652
1962,F,AR,Mary,438
1942,M,SD,Robert,262
2009,M,MI,Jacob,713
1952,F,FL,Linda,1403
1988,F,OH,Ashley,2602
1948,F,TX,Linda,4946
1942,M,SC,James,2005
1982,M,NH,Michael,287
1988,F,OR,Jessica,537
1982,M,NE,Michael,451
1948,F,TN,Linda,2730
2009,M,MT,Ethan,60
1982,M,NJ,Michael,2629
1992,M,MA,Michael,1802
2009,M,MS,William,252
1965,M,VA,James,1789
2011,F,WV,Isabella,160
1962,F,DE,Lisa,161
1982,M,ND,Joshua,244
1982,M,NC,Christopher,1646
1962,F,DC,Karen,351
2011,F,WY,Emma,43
2009,M,OH,Jacob,838
1982,M,MT,Christopher,210
1948,F,VA,Linda,2307
1952,F,CA,Linda,4775
1988,F,SD,Ashley,162
1965,M,UT,David,470
1988,F,SC,Jessica,791
1982,M,MO,Michael,1386
1982,M,MN,Matthew,1317
1992,M,KS,Tyler,384
1982,M,MS,Christopher,776
1988,F,RI,Amanda,238
2009,M,NJ,Michael,803
2009,M,NM,Aiden,139
2011,F,WI,Sophia,362
1992,M,KY,Joshua,675
2009,M,NV,Anthony,221
1948,F,UT,Linda,456
1982,M,ME,Matthew,331
2009,M,NY,Michael,1712
1952,F,CT,Linda,773
1982,M,MD,Michael,1230
1952,F,CO,Linda,696
1992,M,LA,Christopher,741
1982,M,MI,Michael,2808
1942,M,RI,Robert,508
1912,F,IL,Mary,1594
2009,M,PA,Michael,813
1912,F,IN,Mary,935
1965,M,WA,Michael,1121
1948,F,WI,Mary,2170
1982,M,MA,Michael,2216
1962,F,CA,Lisa,3972
1912,F,ID,Mary,77
1952,F,DC,Mary,513
1952,F,DE,Linda,171
1948,F,WA,Linda,1751
1912,F,IA,Mary,403
1965,M,VT,Michael,205
1962,F,CO,Lisa,415
1938,F,WV,Mary,1087
2009,M,OR,Alexander,243
1938,F,WY,Mary,105
1962,F,CT,Lisa,853
2009,M,OK,Ethan,245
1948,F,VT,Linda,276
1965,M,WI,Michael,1986
1933,F,OR,Barbara,196
2004,M,MS,William,354
1965,F,HI,Lisa,183
2004,M,MN,Jacob,522
1931,M,ID,Robert,238
2004,M,MO,Jacob,658
2004,M,MI,Jacob,1170
1990,M,PA,Michael,3449
1999,F,SC,Hannah,358
1933,F,OK,Mary,1254
1999,F,SD,Alexis,74
2004,M,MD,Michael,509
1931,M,IN,Robert,1991
2004,M,ME,Jacob,111
1933,F,OH,Mary,2917
1931,M,IL,Robert,4234
1997,M,MA,Matthew,1169
1999,F,RI,Emily,105
2004,M,NC,William,957
1990,M,OH,Michael,2936
2004,M,ND,Ethan,84
1997,M,ME,Jacob,177
1997,M,MD,Michael,762
1933,F,PA,Mary,4122
1990,M,OR,Michael,580
1915,M,RI,John,326
2004,M,MT,Jacob,71
1990,M,OK,Joshua,599
1990,M,NY,Michael,6158
1915,M,SC,James,1414
1990,M,NV,Michael,341
1965,F,IL,Lisa,3070
1997,M,KS,Jacob,406
1933,F,NM,Mary,370
2004,M,NM,Jacob,178
1965,F,IA,Lisa,879
1933,F,NH,Barbara,119
2004,M,NJ,Michael,1217
1933,F,NJ,Joan,1342
1965,F,ID,Lisa,172
1933,F,NE,Mary,476
2004,M,NE,Jacob,220
1933,F,ND,Mary,194
2004,M,NH,Jacob,132
1990,M,NH,Michael,311
1963,M,AL,James,1735
1963,M,AK,David,145
1997,M,LA,Joshua,538
1963,M,AR,James,927
1990,M,NE,Michael,349
1990,M,ND,Matthew,132
1990,M,NC,Christopher,1698
1981,F,AK,Jennifer,106
1933,F,NY,Mary,3932
2004,M,NY,Michael,2351
1965,F,IN,Lisa,1741
1997,M,KY,Austin,729
1963,M,AZ,David,682
1990,M,NM,Michael,352
2004,M,NV,Anthony,252
1915,M,SD,John,185
1981,F,AL,Jennifer,948
1990,M,NJ,Michael,2875
1933,F,NV,Barbara,26
2004,M,OR,Jacob,290
1990,M,MT,Michael,162
1990,M,MS,Christopher,590
2004,M,OK,Jacob,376
1915,M,OR,John,241
2004,M,OH,Jacob,1304
1990,M,ME,Joshua,292
1990,M,MD,Michael,1338
2004,M,PA,Michael,1240
1990,M,MA,Michael,2142
1990,M,MO,Michael,1150
1990,M,MN,Michael,1074
1965,F,FL,Lisa,1465
1915,M,PA,John,6443
1990,M,MI,Michael,2590
1931,M,HI,George,167
1997,M,IL,Michael,2011
1997,M,IN,Jacob,1131
1997,M,ID,Jacob,198
1965,F,GA,Lisa,1383
1990,M,LA,Joshua,945
1931,M,IA,Robert,1349
1965,F,DC,Lisa,450
1931,M,MO,Robert,1866
1931,M,MN,Robert,1302
1990,M,KS,Michael,486
1915,M,VA,James,1324
1999,F,WA,Emily,554
1965,F,DE,Lisa,194
1931,M,MI,Robert,2936
1931,M,MT,Robert,251
1931,M,MS,James,1517
1999,F,WI,Emily,547
1990,M,KY,Joshua,891
1963,M,FL,James,2201
1997,M,HI,Joshua,161
1933,F,LA,Mary,1141
1915,M,VT,John,109
1997,M,IA,Jacob,513
1949,M,WY,Robert,156
1933,F,KY,Mary,1852
1931,M,NH,Robert,304
1999,F,VT,Hannah,65
1931,M,NE,Robert,826
1931,M,ND,Robert,320
1931,M,NC,James,2635
1933,F,KS,Mary,771
1931,M,NM,Joe,208
1931,M,NJ,John,2134
1915,M,WA,Robert,436
1931,M,NV,John,30
2004,M,RI,Michael,115
1915,M,WV,William,622
2004,M,SC,William,500
2004,M,SD,Ethan,96
1931,M,NY,Robert,5952
1931,M,OH,Robert,3732
1999,F,WV,Hannah,219
1999,F,WY,Taylor,37
1915,M,WI,John,864
1933,F,MO,Mary,1724
1997,M,FL,Michael,2088
1963,M,DE,David,266
1963,M,DC,John,708
1990,M,IN,Michael,1233
1933,F,MN,Mary,895
1949,M,VT,Robert,226
1931,M,KS,Robert,919
1933,F,MI,Mary,1935
1933,F,MD,Mary,903
1965,F,AZ,Lisa,399
1933,F,ME,Mary,224
1990,M,ID,Michael,204
1933,F,NC,Mary,2387
1990,M,IA,Jacob,524
1931,M,KY,James,1955
1999,F,TN,Hannah,706
1997,M,GA,Christopher,1080
1915,M,TN,James,1604
1990,M,IL,Michael,3435
1933,F,MT,Mary,170
1931,M,LA,James,915
1933,F,MS,Mary,1497
1949,M,VA,James,2325
1999,F,TX,Emily,1937
2004,M,TX,Jose,2897
1965,F,CA,Lisa,4926
1949,M,WI,James,2255
1999,F,VA,Emily,662
1963,M,CA,Michael,7820
1949,M,WV,James,1562
1915,M,TX,James,1780
2004,M,TN,William,832
1915,M,UT,John,172
1963,M,CO,Michael,867
1933,F,MA,Mary,1513
1963,M,CT,John,1482
1965,F,CT,Lisa,1021
1999,F,UT,Emily,346
1990,M,HI,Joshua,212
1931,M,ME,Robert,485
1931,M,MD,William,858
1949,M,WA,Robert,1302
1965,F,CO,Lisa,475
1931,M,MA,Robert,2538
2004,M,UT,Ethan,413
2006,M,WA,Jacob,494
1933,F,GA,Mary,2113
1915,M,IN,Robert,1113
1915,M,IL,John,3066
1997,M,DC,Michael,131
1960,F,UT,Julie,261
1997,M,DE,Michael,148
2006,M,WI,Ethan,476
1990,M,GA,Christopher,1719
1981,F,HI,Jennifer,243
2006,M,VT,Jacob,56
2004,M,VA,Jacob,749
1960,F,VA,Mary,1098
1931,M,RI,Robert,389
1995,M,AZ,Michael,671
2009,M,AR,William,220
1963,M,ID,Michael,237
1999,F,KS,Madison,252
1938,F,AR,Mary,1159
2006,M,VA,William,666
1938,F,AL,Mary,2193
1990,M,FL,Michael,3491
1995,M,AR,Tyler,313
2009,M,AZ,Jacob,495
1963,M,IN,David,2238
1999,F,KY,Hannah,509
1997,M,CA,Daniel,4452
1981,F,IA,Jennifer,812
1963,M,IL,Michael,5183
1938,F,AZ,Mary,334
2004,M,VT,Jacob,65
1995,M,AL,William,628
1995,M,AK,Michael,88
1981,F,ID,Jennifer,281
1999,F,LA,Hannah,407
1960,F,VT,Susan,131
2006,M,UT,Ethan,352
1931,M,SD,Robert,318
1931,M,SC,James,1506
1981,F,IN,Jennifer,1418
1965,F,AR,Lisa,586
1981,F,IL,Jennifer,2843
2004,M,WI,Ethan,543
1997,M,CO,Jacob,604
1938,F,AK,Mary,37
2009,M,AL,William,508
2009,M,AK,Michael,58
1960,F,WA,Susan,642
1965,F,AL,Lisa,930
1933,F,FL,Mary,679
1965,F,AK,Lisa,70
1997,M,CT,Michael,615
2004,M,WA,Jacob,516
1933,F,IL,Mary,2753
1960,F,SD,Mary,217
1960,F,SC,Mary,805
1933,F,IN,Mary,1497
1963,M,HI,Michael,269
2004,M,WV,Jacob,260
1931,M,OK,James,1079
2004,M,WY,Michael,34
1933,F,ID,Mary,135
1992,M,WV,Joshua,325
1992,M,WY,Michael,74
1933,F,IA,Mary,1059
1931,M,OR,Robert,433
1938,F,DC,Mary,347
1931,M,PA,John,5442
1938,F,DE,Barbara,109
1981,F,FL,Jennifer,2209
2006,M,TN,William,696
1999,F,HI,Taylor,75
1963,M,IA,David,1298
2006,M,TX,Jose,2657
2009,M,CT,Michael,258
1938,F,CT,Barbara,544
1963,M,GA,James,1979
1938,F,CO,Mary,458
2009,M,CO,Alexander,341
1997,M,AK,Jacob,86
1933,F,HI,Mary,92
1981,F,GA,Jennifer,1400
1967,F,SD,Lisa,191
1992,M,VT,Michael,106
1967,F,SC,Lisa,618
1960,F,TN,Mary,907
1915,M,HI,George,86
1999,F,IA,Emily,329
1967,F,RI,Lisa,369
1915,M,ID,John,156
1999,F,ID,Emily,122
1960,F,TX,Mary,2769
1992,M,WA,Michael,902
1938,F,CA,Mary,1876
1997,M,AZ,Jacob,697
2009,M,CA,Daniel,3391
1997,M,AL,William,594
1915,M,IA,John,812
1990,M,DE,Michael,229
1990,M,DC,Michael,303
1999,F,IL,Emily,1198
1992,M,WI,Michael,928
1997,M,AR,Jacob,374
1999,F,IN,Hannah,705
1981,F,CT,Jennifer,682
1963,M,NJ,John,3453
1999,F,NV,Samantha,147
1963,M,NH,David,330
1931,M,UT,Robert,215
1933,F,CA,Barbara,1514
1999,F,NY,Emily,1851
1963,M,NM,Michael,458
1967,F,VA,Lisa,1239
1915,M,MT,John,264
1990,M,CT,Michael,1127
1938,F,GA,Mary,2183
1915,M,MS,James,1108
1963,M,NV,Michael,169
1915,M,MN,John,891
1990,M,CO,Michael,814
1915,M,MO,William,1252
1999,F,ND,Hannah,87
1915,M,NM,John,132
1981,F,DE,Jennifer,162
1999,F,NE,Emily,187
1995,M,FL,Michael,2171
1963,M,NY,Michael,9250
